,FECHA_ACCIDENTE,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,longitude,latitude
11360,10/15/2016 12:00:00 AM,"2,016",10,Sáb,10:20:00:AM,Solo daños,Choque,VIA 40 CR 46,,,1,-74.79971450000001,11.0215868
11361,10/15/2016 12:00:00 AM,"2,016",10,Sáb,11:00:00:AM,Solo daños,Choque,CR 46 CL 110,,,1,-74.80667849999998,10.995347800000001
11362,10/15/2016 12:00:00 AM,"2,016",10,Sáb,12:45:00:PM,Con heridos,Choque,CL 70 CR 57,1.0,,1,-74.79837959999998,10.9994421
11363,10/16/2016 12:00:00 AM,"2,016",10,Dom,02:00:00:PM,Con heridos,Choque,CR 29 CL 63,3.0,,1,-74.80334479999998,10.976972400000001
11364,10/16/2016 12:00:00 AM,"2,016",10,Dom,03:00:00:PM,Con heridos,Atropello,CR 14 CL 109,2.0,,1,-74.8364963,10.9711451
11365,10/16/2016 12:00:00 AM,"2,016",10,Dom,03:20:00:PM,Solo daños,Choque,CL 47 CR 22,,,1,-74.79234100000001,10.9642674
11366,10/16/2016 12:00:00 AM,"2,016",10,Dom,05:00:00:PM,Solo daños,Choque,VIA 40 CON 85,,,1,-74.8064953,11.0307673
11367,10/16/2016 12:00:00 AM,"2,016",10,Dom,05:25:00:PM,Con heridos,Choque,CALLE 81 CR 75,1.0,,1,-74.80634309999998,11.0186328
11368,10/16/2016 12:00:00 AM,"2,016",10,Dom,07:50:00:AM,Solo daños,Choque,CL 40 CR 33,,,1,-74.7844254,10.9736124
11369,10/16/2016 12:00:00 AM,"2,016",10,Dom,10:05:00:PM,Solo daños,Choque,CL 88 CR 71,,,1,-74.8132868,11.019332
11370,10/16/2016 12:00:00 AM,"2,016",10,Dom,11:20:00:AM,Solo daños,Choque,CL 45 20 166,,,1,-74.79360059999998,10.961124400000001
11371,10/16/2016 12:00:00 AM,"2,016",10,Dom,12:10:00:AM,Solo daños,Choque,CR 38 CL 81,,,1,-74.82211530000002,10.985634
11372,10/17/2016 12:00:00 AM,"2,016",10,Lun,04:00:00:PM,Con heridos,Choque,AV CIRCUNVALAR 38 Y 46,1.0,,1,,
11373,10/17/2016 12:00:00 AM,"2,016",10,Lun,04:00:00:PM,Solo daños,Choque,"AVENIDA 110 C,LLE 90B",,,1,-74.80698129999998,11.004107199999998
11374,10/17/2016 12:00:00 AM,"2,016",10,Lun,06:40:00:AM,Con heridos,Choque,CALLE 45 CR 45,1.0,,1,-74.78509190000001,10.98643
11375,10/17/2016 12:00:00 AM,"2,016",10,Lun,07:00:00:PM,Solo daños,Choque,CL 110 CR 24,,,1,-74.8374084,10.9708254
11376,10/17/2016 12:00:00 AM,"2,016",10,Lun,09:40:00:AM,Con heridos,Choque,CL 27C CR 4B,2.0,,1,-74.7808864,10.942913800000001
11377,10/17/2016 12:00:00 AM,"2,016",10,Lun,11:55:00:AM,Solo daños,Choque,CR 71 CL 93,,,1,-74.81644190000002,11.0203685
11378,10/18/2016 12:00:00 AM,"2,016",10,Mar,03:00:00:PM,Solo daños,Choque,CR 43 CL 95,,,1,-74.8294949,11.0025117
11379,10/18/2016 12:00:00 AM,"2,016",10,Mar,03:20:00:PM,Solo daños,Choque,CR 47 CL 93,,,1,-74.82670050000002,11.0053603
11380,10/18/2016 12:00:00 AM,"2,016",10,Mar,03:25:00:PM,Solo daños,Choque,CALLE 71 CR 35B,,,1,-74.81093390000001,10.9829341
11381,10/18/2016 12:00:00 AM,"2,016",10,Mar,04:50:00:AM,Solo daños,Choque,CL 45 CR 27,,,1,-74.79013459999999,10.969624900000001
11382,10/18/2016 12:00:00 AM,"2,016",10,Mar,04:50:00:PM,Solo daños,Choque,CR 38 CL 61,,,1,-74.798959,10.9836332
11383,10/18/2016 12:00:00 AM,"2,016",10,Mar,06:30:00:PM,Solo daños,Choque,CL 40 CR 41,,,1,-74.7822958,10.980631800000001
11384,10/18/2016 12:00:00 AM,"2,016",10,Mar,07:00:00:AM,Solo daños,Choque,CR 46 CL 110,,,1,-74.80667849999998,10.995347800000001
11385,10/18/2016 12:00:00 AM,"2,016",10,Mar,07:00:00:PM,Solo daños,Choque,CL 75B CR 42,,,1,-74.81146389999998,10.9926741
11386,10/18/2016 12:00:00 AM,"2,016",10,Mar,07:20:00:PM,Solo daños,Choque,CL 80B CR 42B,,,1,-74.8226074,10.9912829
11387,10/18/2016 12:00:00 AM,"2,016",10,Mar,08:00:00:AM,Solo daños,Choque,CR 4B CL 30,,,1,-74.7837128,10.943464800000001
11388,10/18/2016 12:00:00 AM,"2,016",10,Mar,09:00:00:AM,Solo daños,Choque,CR 4 CL 45B,,,1,-74.80018489999998,10.9383606
11389,10/18/2016 12:00:00 AM,"2,016",10,Mar,09:00:00:PM,Solo daños,Choque,CR 49C 82 85,,,1,-74.8167332,11.002052699999998
11390,10/18/2016 12:00:00 AM,"2,016",10,Mar,09:45:00:AM,Solo daños,Choque,CR 14 CL 45B,,,1,-74.79741419999998,10.9545823
11391,10/18/2016 12:00:00 AM,"2,016",10,Mar,10:15:00:AM,Solo daños,Choque,CR 38 CL 100,,,1,-74.83266040000002,10.9830696
11392,10/18/2016 12:00:00 AM,"2,016",10,Mar,11:00:00:AM,Solo daños,Choque,CL 30 CR 28,,,1,-74.78214809999999,10.9666814
11393,10/18/2016 12:00:00 AM,"2,016",10,Mar,11:15:00:AM,Solo daños,Choque,CL 53 CR 46,,,1,-74.78952159999999,10.9885747
11394,10/18/2016 12:00:00 AM,"2,016",10,Mar,11:25:00:AM,Solo daños,Choque,CL 68 50 100,,,1,-74.7987553,10.9954339
11395,10/18/2016 12:00:00 AM,"2,016",10,Mar,11:40:00:AM,Solo daños,Choque,CR 43 CL 99,,,1,-74.83519890000001,11.0032905
11396,10/18/2016 12:00:00 AM,"2,016",10,Mar,12:00:00:PM,Solo daños,Choque,CL 99 CR 44,,,1,-74.82886140000001,11.0125038
11397,10/18/2016 12:00:00 AM,"2,016",10,Mar,12:10:00:PM,Solo daños,Choque,CRA 21 CLLE 31,,,1,-74.78614639999998,10.959377499999999
11398,10/19/2016 12:00:00 AM,"2,016",10,Mié,01:15:00:PM,Solo daños,Choque,CR 60 CL 74,,,1,-74.7978057,11.0035841
11399,10/19/2016 12:00:00 AM,"2,016",10,Mié,02:30:00:PM,Solo daños,Choque,CR 25 CL 33,,,1,-74.784297,10.9647806
11400,10/19/2016 12:00:00 AM,"2,016",10,Mié,03:00:00:PM,Con heridos,Choque,CR 36 CL 71,1.0,,1,-74.81106779999999,10.9842656
11401,10/19/2016 12:00:00 AM,"2,016",10,Mié,03:45:00:PM,Solo daños,Choque,CL 30 CR 11,,,1,-74.78509120000002,10.9482075
11402,10/19/2016 12:00:00 AM,"2,016",10,Mié,04:30:00:PM,Con heridos,Choque,CR 36 CL 107,3.0,,1,-74.8340405,10.980512699999998
11403,10/19/2016 12:00:00 AM,"2,016",10,Mié,06:15:00:AM,Solo daños,Choque,CR 44 CL 38,,,1,-74.78049899999998,10.9834463
11404,10/19/2016 12:00:00 AM,"2,016",10,Mié,07:00:00:AM,Con heridos,Atropello,CL 93 7F 30,1.0,,1,-74.8255179,10.951077
11405,10/19/2016 12:00:00 AM,"2,016",10,Mié,07:00:00:PM,Con heridos,Atropello,CL 92 CR 2 SUR,1.0,,1,-74.8256719,10.9416528
11406,10/19/2016 12:00:00 AM,"2,016",10,Mié,07:00:00:PM,Solo daños,Choque,CL 46B CR 6,,,1,-74.80325490000001,10.930429199999999
11407,10/19/2016 12:00:00 AM,"2,016",10,Mié,07:00:00:PM,Solo daños,Choque,CRA 21 CLLE 44,,,1,-74.79249519999998,10.961452900000001
11408,10/19/2016 12:00:00 AM,"2,016",10,Mié,07:15:00:AM,Solo daños,Choque,VIA 40 CL 66,,,1,-74.79462790000001,10.940738099999999
11409,10/19/2016 12:00:00 AM,"2,016",10,Mié,07:40:00:AM,Solo daños,Choque,AV CIRCUNVALAR CL 45 Y CL 46,,,1,-74.8013629,10.9243267
11410,10/19/2016 12:00:00 AM,"2,016",10,Mié,08:00:00:AM,Solo daños,Choque,CR 38 68 45,,,1,-74.80387900000001,10.9832575
11411,10/19/2016 12:00:00 AM,"2,016",10,Mié,08:10:00:AM,Solo daños,Choque,VIA 40 CL 58,,,1,-74.787605,11.004567
11412,10/19/2016 12:00:00 AM,"2,016",10,Mié,08:30:00:AM,Solo daños,Choque,CL 35 CR 7H,,,1,-74.78997629999998,10.945792800000001
11413,10/19/2016 12:00:00 AM,"2,016",10,Mié,09:30:00:PM,Solo daños,Choque,CL 110 CR 6,,,1,-74.83513140000002,10.9513253
11414,10/19/2016 12:00:00 AM,"2,016",10,Mié,10:30:00:AM,Con heridos,Choque,CR 38 CL 57,1.0,,1,-74.7963079,10.982468199999998
11415,10/19/2016 12:00:00 AM,"2,016",10,Mié,11:40:00:AM,Solo daños,Choque,CL 74 CR 57,,,1,-74.80041059999998,11.002158999999999
11416,10/19/2016 12:00:00 AM,"2,016",10,Mié,12:00:00:PM,Solo daños,Choque,CL 54 CR 53 50,,,1,-74.79000959999998,10.9921094
11417,10/19/2016 12:00:00 AM,"2,016",10,Mié,12:40:00:PM,Solo daños,Choque,CR 73 CL 81 60,,,1,-74.807209,11.017451300000001
11418,10/20/2016 12:00:00 AM,"2,016",10,Jue,02:30:00:PM,Con heridos,Choque,CL 17 CR 19,2.0,,1,-74.7743806,10.957348
11419,10/20/2016 12:00:00 AM,"2,016",10,Jue,04:20:00:PM,Solo daños,Choque,CL 80 CR 50,,,1,-74.81262459999998,11.0017022
11420,10/20/2016 12:00:00 AM,"2,016",10,Jue,04:30:00:PM,Solo daños,Choque,AV CIRCUNVALAR CON ENTRADA  A LA GRANJA,,,1,-74.83382519999998,10.941715499999999
11421,10/20/2016 12:00:00 AM,"2,016",10,Jue,06:00:00:PM,Solo daños,Choque,CR 53 CL 110,,,1,-74.8393968,11.019860000000001
11422,10/20/2016 12:00:00 AM,"2,016",10,Jue,07:00:00:AM,Solo daños,Choque,CL 99 CR 53,,,1,-74.82753829999999,11.0145774
11423,10/20/2016 12:00:00 AM,"2,016",10,Jue,07:15:00:AM,Solo daños,Choque,CL 93 CR 49C,,,1,-74.826201,11.0067489
11424,10/20/2016 12:00:00 AM,"2,016",10,Jue,07:20:00:AM,Solo daños,Choque,CALLE 47 CR 35,,,1,-74.78898579999998,10.9772752
11425,10/20/2016 12:00:00 AM,"2,016",10,Jue,07:20:00:PM,Solo daños,Choque,CR 54 74 134,,,1,-74.8033832,11.0013129
11426,10/20/2016 12:00:00 AM,"2,016",10,Jue,07:30:00:PM,Solo daños,Choque,CR 45 CL 37,,,1,-74.77964449999999,10.9846964
11427,10/20/2016 12:00:00 AM,"2,016",10,Jue,07:30:00:PM,Solo daños,Choque,CR 57 ENTRE 72 Y 74,,,1,-74.7992663,11.0006366
11428,10/20/2016 12:00:00 AM,"2,016",10,Jue,07:35:00:AM,Solo daños,Choque,CL 8 CR 42B,,,1,-74.7721717,10.9793836
11429,10/20/2016 12:00:00 AM,"2,016",10,Jue,08:50:00:AM,Solo daños,Choque,CRA 41D CLLE 80B,,,1,-74.822304,10.9880556
11430,10/20/2016 12:00:00 AM,"2,016",10,Jue,10:10:00:PM,Solo daños,Choque,CL 74 44 45,,,1,-74.80881670000001,10.9942413
11431,10/20/2016 12:00:00 AM,"2,016",10,Jue,10:15:00:AM,Solo daños,Choque,CL 94 71 91,,,1,-74.82410279999998,11.0116694
11432,10/20/2016 12:00:00 AM,"2,016",10,Jue,10:30:00:AM,Solo daños,Choque,CR 14 38B 42,,,1,-74.7932733,10.9530836
11433,10/20/2016 12:00:00 AM,"2,016",10,Jue,10:30:00:PM,Solo daños,Choque,CL 43 CR 27,,,1,-74.78859849999998,10.968980199999999
11434,10/20/2016 12:00:00 AM,"2,016",10,Jue,11:30:00:AM,Solo daños,Choque,CL 51B AV CIRCUNVALAR,,,1,-74.81463219999998,10.9226828
11435,10/20/2016 12:00:00 AM,"2,016",10,Jue,12:00:00:PM,Solo daños,Choque,CR 59 70 98,,,1,-74.79697759999998,11.0014573
11436,10/20/2016 12:00:00 AM,"2,016",10,Jue,12:15:00:PM,Solo daños,Choque,CR 50 76 99,,,1,-74.80931220000002,11.000342999999999
11437,10/21/2016 12:00:00 AM,"2,016",10,Vie,01:45:00:PM,Solo daños,Choque,CR 57 CL 74,,,1,-74.80041059999998,11.002158999999999
11438,10/21/2016 12:00:00 AM,"2,016",10,Vie,02:25:00:PM,Solo daños,Choque,CL 47 CR 33,,,1,-74.7895118,10.975434300000002
11439,10/21/2016 12:00:00 AM,"2,016",10,Vie,02:30:00:PM,Solo daños,Choque,CL 94 CR 53,,,1,-74.8233082,11.0126123
11440,10/21/2016 12:00:00 AM,"2,016",10,Vie,03:00:00:PM,Solo daños,Choque,CL 45 CR 2,,,1,-74.79934890000001,10.933486300000002
11441,10/21/2016 12:00:00 AM,"2,016",10,Vie,03:30:00:PM,Solo daños,Choque,VIA 40 GLORIETA LAS FLORES,,,1,-74.82435290000001,11.039094500000001
11442,10/21/2016 12:00:00 AM,"2,016",10,Vie,04:10:00:PM,Solo daños,Choque,CL 34 CR 46,,,1,-74.77601709999998,10.9853306
11443,10/21/2016 12:00:00 AM,"2,016",10,Vie,04:10:00:PM,Solo daños,Choque,CL 76 CR 50,,,1,-74.8082191,11.000489100000001
11444,10/21/2016 12:00:00 AM,"2,016",10,Vie,04:40:00:PM,Solo daños,Choque,CR 52 CL 106,,,1,-74.8352276,11.016369500000001
11445,10/21/2016 12:00:00 AM,"2,016",10,Vie,05:00:00:PM,Con heridos,Atropello,CR 54 ENTRE CL 76 Y 78,1.0,,1,-74.8050667,11.003249400000001
11446,10/21/2016 12:00:00 AM,"2,016",10,Vie,06:35:00:AM,Solo daños,Choque,CR 45B CL 90,,,1,-74.82463320000001,11.0031315
11447,10/21/2016 12:00:00 AM,"2,016",10,Vie,06:50:00:PM,Solo daños,Choque,CL 6 CR 30 Y 8B,,,1,-74.78276939999998,10.9698802
11448,10/21/2016 12:00:00 AM,"2,016",10,Vie,07:00:00:PM,Solo daños,Choque,CL 84B CR 39,,,1,-74.8340554,10.9843515
11449,10/21/2016 12:00:00 AM,"2,016",10,Vie,07:40:00:AM,Con heridos,Atropello,CALLE 53 CR 21,1.0,,1,-74.79899640000001,10.9668935
11450,10/21/2016 12:00:00 AM,"2,016",10,Vie,07:50:00:PM,Solo daños,Choque,CR 42 CL 79,,,1,-74.82020899999998,10.989294000000001
11451,10/21/2016 12:00:00 AM,"2,016",10,Vie,08:10:00:PM,Solo daños,Choque,CR 42 83 85,,,1,-74.82642220000001,10.990544300000002
11452,10/21/2016 12:00:00 AM,"2,016",10,Vie,08:15:00:AM,Con heridos,Atropello,CR 57 79 138,1.0,,1,-74.8076356,11.007306
11453,10/21/2016 12:00:00 AM,"2,016",10,Vie,08:15:00:AM,Solo daños,Choque,CL 87 CR 47 25,,,1,-74.8228872,11.0034596
11454,10/21/2016 12:00:00 AM,"2,016",10,Vie,08:20:00:AM,Solo daños,Choque,CL 94 CR 45B,,,1,-74.8280067,11.004003599999999
11455,10/21/2016 12:00:00 AM,"2,016",10,Vie,08:20:00:PM,Solo daños,Choque,CR 44 CL 54,,,1,-74.7919646,10.9861824
11456,10/21/2016 12:00:00 AM,"2,016",10,Vie,08:20:00:PM,Solo daños,Choque,CR 46 CL 92,,,1,-74.82614129999999,11.004252099999999
11457,10/21/2016 12:00:00 AM,"2,016",10,Vie,08:30:00:AM,Solo daños,Choque,CR 45B CL 94,,,1,-74.8280067,11.004003599999999
11458,10/21/2016 12:00:00 AM,"2,016",10,Vie,09:10:00:AM,Solo daños,Choque,CL 40 CR 14,,,1,-74.7938546,10.953062599999999
11459,10/21/2016 12:00:00 AM,"2,016",10,Vie,10:15:00:AM,Solo daños,Choque,CL 90 CR 58,,,1,-74.81820979999998,11.013346499999999
11460,10/21/2016 12:00:00 AM,"2,016",10,Vie,10:30:00:AM,Solo daños,Choque,CR 59 79 207,,,1,-74.80698309999998,11.009021800000001
11461,10/21/2016 12:00:00 AM,"2,016",10,Vie,11:00:00:AM,Solo daños,Choque,CR 36 CL 110,,,1,-74.8360512,10.9800515
11462,10/21/2016 12:00:00 AM,"2,016",10,Vie,11:40:00:AM,Solo daños,Choque,CL 34 CR 46,,,1,-74.77601709999998,10.9853306
11463,10/21/2016 12:00:00 AM,"2,016",10,Vie,12:30:00:PM,Solo daños,Choque,CL 69 CR 42,,,1,-74.8032638,10.988408300000001
11464,10/21/2016 12:00:00 AM,"2,016",10,Vie,12:40:00:PM,Solo daños,Choque,CR 53 CL 106,,,1,-74.8346608,11.017506599999999
11465,10/21/2016 12:00:00 AM,"2,016",10,Vie,12:50:00:PM,Solo daños,Choque,CL 61 CR 38 55,,,1,-74.79888670000001,10.984036099999999
11466,10/22/2016 12:00:00 AM,"2,016",10,Sáb,01:00:00:PM,Con heridos,Choque,CL 80 CR 5 SUR,1.0,,1,-74.82152090000001,10.930952099999999
11467,10/22/2016 12:00:00 AM,"2,016",10,Sáb,01:10:00:PM,Solo daños,Choque,CR 43 CL 45 58,,,1,-74.78675129999998,10.9830961
11468,10/22/2016 12:00:00 AM,"2,016",10,Sáb,01:30:00:PM,Solo daños,Choque,CL 87 CR 9J,,,1,-74.82613599999998,10.959717699999999
11469,10/22/2016 12:00:00 AM,"2,016",10,Sáb,01:30:00:PM,Solo daños,Choque,CR 43 CL 47,,,1,-74.78735040000001,10.9832232
11470,10/22/2016 12:00:00 AM,"2,016",10,Sáb,02:00:00:PM,Solo daños,Choque,CL 70B FRENTE 41 04,,,1,-74.7925699,10.9825466
11471,10/22/2016 12:00:00 AM,"2,016",10,Sáb,02:20:00:PM,Solo daños,Choque,CL 36B FRENTE AL 13C 08,,,1,-74.7921527,10.946079
11472,10/22/2016 12:00:00 AM,"2,016",10,Sáb,02:30:00:PM,Con heridos,Choque,CR 29 CL 14,1.0,,1,-74.77341299999998,10.9657676
11473,10/22/2016 12:00:00 AM,"2,016",10,Sáb,03:00:00:PM,Solo daños,Choque,CL 68 CR 25B,,,1,-74.8080947,10.9743097
11474,10/22/2016 12:00:00 AM,"2,016",10,Sáb,03:10:00:PM,Solo daños,Choque,CR 60 CL 77B,,,1,-74.80239089999998,11.008477099999999
11475,10/22/2016 12:00:00 AM,"2,016",10,Sáb,03:30:00:PM,Con heridos,Choque,AV CIRCUNVALAR CR 38,1.0,,1,-74.78581590000002,10.928723399999999
11476,10/22/2016 12:00:00 AM,"2,016",10,Sáb,04:00:00:PM,Solo daños,Choque,CR 43 CL 44,,,1,-74.78521669999998,10.9827177
11477,10/22/2016 12:00:00 AM,"2,016",10,Sáb,04:40:00:PM,Solo daños,Choque,CR 15 SUR CL 51B,,,1,-74.81463219999998,10.9226828
11478,10/22/2016 12:00:00 AM,"2,016",10,Sáb,04:50:00:PM,Con heridos,Choque,CR 10 B CL 50,2.0,,1,-74.7898501,10.9821049
11479,10/22/2016 12:00:00 AM,"2,016",10,Sáb,05:00:00:PM,Solo daños,Choque,CR 46 70 17,,,1,,
11480,10/22/2016 12:00:00 AM,"2,016",10,Sáb,06:00:00:PM,Solo daños,Choque,CR 19 CL 40,,,1,-74.7921645,10.957325599999999
11481,10/22/2016 12:00:00 AM,"2,016",10,Sáb,06:30:00:PM,Solo daños,Choque,CR 38 FRENTE AL NO 17 51,,,1,-74.7757593,10.975542599999999
11482,10/22/2016 12:00:00 AM,"2,016",10,Sáb,07:30:00:PM,Con heridos,Atropello,CL 30 CR 38,1.0,,1,-74.77725149999998,10.976178599999999
11483,10/22/2016 12:00:00 AM,"2,016",10,Sáb,07:50:00:AM,Solo daños,Choque,CL 30 32 32,,,1,-74.78011190000001,10.9708677
11484,10/22/2016 12:00:00 AM,"2,016",10,Sáb,09:00:00:AM,Solo daños,Choque,CR 43 CL 51,,,1,-74.79060079999998,10.9840758
11485,10/22/2016 12:00:00 AM,"2,016",10,Sáb,10:00:00:AM,Solo daños,Choque,CL 68 CR 31,,,1,-74.805143,10.9796223
11486,10/22/2016 12:00:00 AM,"2,016",10,Sáb,10:45:00:PM,Solo daños,Choque,CL 81 CR 75,,,1,-74.80634309999998,11.0186328
11487,10/23/2016 12:00:00 AM,"2,016",10,Dom,01:00:00:AM,Solo daños,Choque,CR 46 CL 54,,,1,-74.79108839999998,10.989039100000001
11488,10/23/2016 12:00:00 AM,"2,016",10,Dom,04:20:00:PM,Solo daños,Choque,CR 43 CL 80 Y 82,,,1,-74.81600270000001,10.9964987
11489,10/23/2016 12:00:00 AM,"2,016",10,Dom,05:30:00:PM,Solo daños,Choque,CL 112 CR 14,,,1,-74.84237689999998,10.9673324
11490,10/23/2016 12:00:00 AM,"2,016",10,Dom,05:30:00:PM,Solo daños,Choque,CR 42H CL 84B,,,1,-74.821534,10.9979349
11491,10/23/2016 12:00:00 AM,"2,016",10,Dom,09:40:00:PM,Solo daños,Choque,CR 14 CL 45B1,,,1,-74.80018620000001,10.9551477
11492,10/23/2016 12:00:00 AM,"2,016",10,Dom,11:00:00:AM,Con heridos,Atropello,CR 43 CL 10 Y 9,1.0,,1,-74.77430509999998,10.981313900000002
11493,10/23/2016 12:00:00 AM,"2,016",10,Dom,11:15:00:AM,Con heridos,Choque,AV CIRCUNVALAR ENTRADA A LAS MALVINAS,2.0,,1,-74.83558599999998,10.956256199999999
11494,10/23/2016 12:00:00 AM,"2,016",10,Dom,12:30:00:PM,Solo daños,Choque,CL 79 CR 67,,,1,-74.80455440000001,11.012704800000002
11495,10/24/2016 12:00:00 AM,"2,016",10,Lun,02:00:00:PM,Solo daños,Choque,CR 52 CL 98 Y 99,,,1,-74.8276636,11.0131945
11496,10/24/2016 12:00:00 AM,"2,016",10,Lun,02:10:00:PM,Solo daños,Choque,CR 25A CL 27,,,1,-74.83028569999998,10.9740191
11497,10/24/2016 12:00:00 AM,"2,016",10,Lun,04:30:00:PM,Solo daños,Choque,CL 75B CR 6,,,1,-74.82042870000001,10.9461245
11498,10/24/2016 12:00:00 AM,"2,016",10,Lun,04:40:00:PM,Solo daños,Choque,CL 30 24 04,,,1,-74.78351339999998,10.963436900000001
11499,10/24/2016 12:00:00 AM,"2,016",10,Lun,04:45:00:PM,Solo daños,Choque,CL 110 CR 38,,,1,-74.8388765,11.0142618
11500,10/24/2016 12:00:00 AM,"2,016",10,Lun,06:10:00:PM,Solo daños,Choque,CR 50 72 70,,,1,-74.8040896,10.997879300000001
11501,10/24/2016 12:00:00 AM,"2,016",10,Lun,06:30:00:PM,Solo daños,Choque,CL 100 CR 48,,,1,-74.83356640000001,11.0088826
11502,10/24/2016 12:00:00 AM,"2,016",10,Lun,06:40:00:PM,Solo daños,Choque,CR 54 CL 55,,,1,-74.79115999999999,10.9927671
11503,10/24/2016 12:00:00 AM,"2,016",10,Lun,07:00:00:PM,Solo daños,Choque,CL 110 CR 34,,,1,-74.8361523,10.9792756
11504,10/24/2016 12:00:00 AM,"2,016",10,Lun,07:10:00:AM,Solo daños,Choque,CL 110 CR 38,,,1,-74.8388765,11.0142618
11505,10/24/2016 12:00:00 AM,"2,016",10,Lun,07:10:00:PM,Solo daños,Choque,CR 42 CL 79B,,,1,-74.8187816,10.9873289
11506,10/24/2016 12:00:00 AM,"2,016",10,Lun,08:00:00:AM,Solo daños,Choque,CL 84 CON 43,,,1,-74.820031,10.9984431
11507,10/24/2016 12:00:00 AM,"2,016",10,Lun,08:15:00:PM,Solo daños,Choque,CL 53D CR 31,,,1,-74.79740389999998,10.9765519
11508,10/24/2016 12:00:00 AM,"2,016",10,Lun,08:30:00:AM,Solo daños,Choque,CR 39 CL 73,,,1,-74.8101875,10.9876538
11509,10/24/2016 12:00:00 AM,"2,016",10,Lun,09:40:00:AM,Solo daños,Choque,CR 39 CL 72,,,1,-74.80961009999999,10.9873194
11510,10/24/2016 12:00:00 AM,"2,016",10,Lun,09:45:00:AM,Solo daños,Choque,AV CORDIALIDAD CR 13,,,1,-74.8047776,10.9575545
11511,10/24/2016 12:00:00 AM,"2,016",10,Lun,10:10:00:AM,Solo daños,Choque,CR 22 CL 45B,,,1,-74.79261170000001,10.9644982
11512,10/24/2016 12:00:00 AM,"2,016",10,Lun,10:50:00:AM,Con heridos,Choque,CL 87 CR 14,2.0,,1,-74.8289637,10.9661411
11513,10/24/2016 12:00:00 AM,"2,016",10,Lun,11:00:00:AM,Solo daños,Choque,CL 93 CR 42C,,,1,-74.83050970000001,10.997574400000001
11514,10/24/2016 12:00:00 AM,"2,016",10,Lun,11:35:00:AM,Solo daños,Choque,CR 44 47 44,,,1,-74.78725340000001,10.9849474
11515,10/24/2016 12:00:00 AM,"2,016",10,Lun,12:25:00:PM,Solo daños,Choque,AV CIRCUNVALAR CL 86,,,1,-74.838954,11.0138991
11516,10/25/2016 12:00:00 AM,"2,016",10,Mar,01:00:00:PM,Solo daños,Choque,CR 27 72C 93,,,1,-74.8124303,10.977965600000001
11517,10/25/2016 12:00:00 AM,"2,016",10,Mar,03:00:00:PM,Solo daños,Choque,CL 80B 42B 25,,,1,-74.8224676,10.9914507
11518,10/25/2016 12:00:00 AM,"2,016",10,Mar,03:29:00:PM,Solo daños,Choque,CL 19 CR 4,,,1,-74.7784254,10.940892800000002
11519,10/25/2016 12:00:00 AM,"2,016",10,Mar,03:50:00:PM,Con heridos,Choque,CR 38 CL 43,1.0,,1,-74.78515159999998,10.9792101
11520,10/25/2016 12:00:00 AM,"2,016",10,Mar,04:10:00:PM,Solo daños,Choque,CL 70 CR 59,,,1,-74.79671850000001,11.0006463
11521,10/25/2016 12:00:00 AM,"2,016",10,Mar,04:45:00:PM,Solo daños,Choque,CL 110 CR 38,,,1,-74.8388765,11.0142618
11522,10/25/2016 12:00:00 AM,"2,016",10,Mar,05:15:00:PM,Con heridos,Choque,CR 56 CL 75,1.0,,1,-74.802257,11.0030493
11523,10/25/2016 12:00:00 AM,"2,016",10,Mar,06:10:00:PM,Solo daños,Choque,CL 76 CR 45,,,1,-74.81050010000001,10.996093400000001
11524,10/25/2016 12:00:00 AM,"2,016",10,Mar,06:40:00:AM,Solo daños,Choque,CL 41 CR 8,,,1,-74.7960848,10.94614
11525,10/25/2016 12:00:00 AM,"2,016",10,Mar,06:40:00:PM,Solo daños,Choque,CR 46 93 60,,,1,,
11526,10/25/2016 12:00:00 AM,"2,016",10,Mar,07:00:00:AM,Solo daños,Choque,CR 21 FRENTE AL NO 52 30,,,1,-74.7983168,10.966753500000001
11527,10/25/2016 12:00:00 AM,"2,016",10,Mar,07:00:00:PM,Solo daños,Choque,AV 110 CR 9D,,,1,,
11528,10/25/2016 12:00:00 AM,"2,016",10,Mar,07:20:00:AM,Solo daños,Choque,CL 84 41F 50,,,1,-74.82690240000001,10.9904513
11529,10/25/2016 12:00:00 AM,"2,016",10,Mar,08:30:00:AM,Solo daños,Choque,CL 84 CR 81,,,1,-74.80370699999999,11.0250246
11530,10/25/2016 12:00:00 AM,"2,016",10,Mar,09:00:00:AM,Solo daños,Choque,CR 38 CL 76,,,1,-74.81626170000001,10.986567599999999
11531,10/25/2016 12:00:00 AM,"2,016",10,Mar,09:20:00:PM,Con muertos,Choque,AV CIRCUNVALAR CR 9G,,1.0,1,-74.83610859999999,10.9567185
11532,10/25/2016 12:00:00 AM,"2,016",10,Mar,09:50:00:AM,Solo daños,Choque,CL 76 CR 38,,,1,-74.81626170000001,10.986567599999999
